FullCardNumber,Type,Response,State,Country,Year,Exclusion,Reg_Type,Region,count_2019,Group,Day_1,Day_2,Day_3,first_visit
,,,Manila,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,1,,,Day 1
,,,Fujairah,United Arab Emirates,2019,,Pre-Reg,ME GCC,1,UAE,,1,,Day 2
,,,Fujairah,United Arab Emirates,2019,inc,Pre-Reg,ME GCC,1,UAE,,1,,Day 2
,,,Ras Al Khaimah,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,1,Day 2
,,,DELHI,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Fujairah,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Ajman,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Telangana,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Ajman,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Ajman,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,1,Day 2
,,,MASSETUSITS,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Ajman,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Ajman,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Fujairah,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,UMM AL QUWAIN,United Arab Emirates,2019,inc,Pre-Reg,ME GCC,1,UAE,,,1,Day 3
,,,Ajman,United Arab Emirates,2019,inc,Pre-Reg,ME GCC,1,UAE,,1,,Day 2
,,,khartoum,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,karachi,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Nairobi,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,LA,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,TEXAS,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Karnataka,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Karnataka,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,KUWAIT,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Fujairah,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,1,,Day 2
,,,Ras Al Khaimah,United Arab Emirates,2019,inc,Pre-Reg,ME GCC,1,UAE,,,1,Day 3
,,,Fujairah,United Arab Emirates,2019,inc,Pre-Reg,ME GCC,1,UAE,,,1,Day 3
,,,UMM AL QUWAIN,United Arab Emirates,2019,inc,Pre-Reg,ME GCC,1,UAE,,,1,Day 3
,,,KERALA,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,UAE,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,COLORADO,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,Balochistan,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,Balochistan,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,CT,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,Karnataka,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,alshab,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,Ajman,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,Muscat,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,dsfsd,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,Fujairah,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,karachi,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,DAFZA,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,Muscat,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,Karnataka,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,Fujairah,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,Rajasthan,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,Rajasthan,United Arab Emirates,2019,inc,Onsite,ME GCC,1,UAE,,,1,Day 3
,,,Makkah,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,1,,,Day 1
,,,New Jersey,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,1,,,Day 1
,,,Riyadh,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,1,1,,Day 1
,,,Riyadh,Saudi Arabia,2019,,Pre-Reg,ME GCC,1,INTL,1,1,1,Day 1
,,,Riyadh,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,1,,,Day 1
,,,Shaqra,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,1,,,Day 1
,,,Riyadh,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,1,1,1,Day 1
,,,Riyadh,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,1,1,1,Day 1
,,,EASTERN,Saudi Arabia,2019,,Pre-Reg,ME GCC,1,INTL,1,1,1,Day 1
,,,Riyadh,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,1,,,Day 1
,,,Jouf,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,1,,,Day 1
,,,Riyadh,Saudi Arabia,2019,,Pre-Reg,ME GCC,1,INTL,1,1,1,Day 1
,,,Western,Saudi Arabia,2019,,Pre-Reg,ME GCC,1,INTL,1,1,1,Day 1
,,,Riyadh,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,1,1,,Day 1
,,,ASH SHARQIYAH,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,1,1,1,Day 1
,,,Riyadh,Saudi Arabia,2019,,Pre-Reg,ME GCC,1,INTL,1,1,,Day 1
,,,Madina,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,,1,,Day 2
,,,RIYADHS,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,1,,,Day 1
,,,Single,Saudi Arabia,2019,inc,Pre-Reg,ME GCC,1,INTL,,1,1,Day 2
